SERIES,NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,METHOD,CITATION,CONTRIBUTOR,DOCUMENT_CITATION,CODE_LINK
ICMC2021,251,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,Fifteenmile Creek,Fifteenmile Ck.,1.3,Steelhead,Winter,Fifteenmile Creek and tributaries,1990,548,-99,-99,-99,0.238198,0.5861306,0.1468315,0.01519109,0.007745967,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1985-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke221",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,251,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,Fifteenmile Creek,Fifteenmile Ck.,1.3,Steelhead,Winter,Fifteenmile Creek and tributaries,2005,352,-99,-99,-99,0.238198,0.5861306,0.1468315,0.01519109,0.007745967,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1985-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke236",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1981,2420,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke352",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2019,1009,1,-99,-99,0.096,0.543,0.32,0.04,0,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke390",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1983,1815,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke354",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1984,1916,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke355",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1985,2521,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke356",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1986,7468,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke357",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1987,10557,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke358",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1988,5546,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke359",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1989,2366,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke360",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1990,2133,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke361",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1991,1264,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke362",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1992,1917,0.99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke363",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1993,986,0.99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke364",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1994,593,0.97,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke365",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1995,806,0.94,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke366",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1996,1115,0.93,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke367",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1997,960,0.95,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke368",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1998,652,0.96,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke369",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1999,1933,0.98,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke370",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2000,6058,0.91,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke371",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2001,6096,0.91,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke372",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2002,8574,0.86,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke373",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2003,2620,0.84,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke374",https://nwfsc-math-bio.github.io/VRData/
